year,State_CountyFIPS,ui_pc,unemp_rate,state_name,county_name,lpop
1995,39017,,5.5859137,Ohqo,futler,12.703981
2004,13121,0.077004425,5.2510347,Geargia,"Fuwton County, GA",13.701068
2005,21067,0.005540187,5.1858683,KY,Fvyette,12.517269
1998,42055,0.49288133,5.4245944,PA,Fwanklin,11.79122
1999,5045,0.026446247,4.7157946,Aakansas,Fwulkner,11.333865
1997,21067,0.004368217,3.2136796,Kentucly,Fxyette,12.466229
2000,24021,0.065059587,2.1242304,Marylanj,"Fyederick County, Maryland",12.250644
1998,13117,0.027634641,2.1763165,Geodgia,Fyrsyth,11.278088
2003,13135,0.048527952,4.1953325,GA,Fzrsyth,13.423782
2007,21117,0.048702564,5.1877232,KY,Gaant,12.02316
1996,18095,0.11009571,5.7837052,IN,gadison,11.844548
2007,39085,0.17535053,4.438395,Ohin,gake,12.424974
2008,17097,0.35270047,5.0496888,Illidois,gake,13.484601
2001,18089,0.12044112,5.5389752,Igdiana,"gake County, IN",13.132292
1996,48167,0.082219899,6.5238223,Texaa,Galpeston,12.474772
2005,24510,0.012252526,8.4173088,Martland,"galtimore city, MD",13.436808
1999,48167,0.43354404,6.83953,TX,Galvdston,12.4829
2010,48167,0.11823841,7.259747,aexas,Galvesfon,12.589165
2008,48167,0.06281364,4.6989546,Texax,Galvesron,12.559072
2001,48167,0.40946153,4.9971828,Teyas,Galvestjn,12.448659
2000,48167,0.17376845,6.7861657,Tedas,Galvestop,12.485191
2006,48167,0.14030357,5.8230329,wexas,"Galvestov County, Texas",12.615256
2007,48167,0.053385481,6.3743715,Texcs,Galveuton,12.605945
2003,48167,0.44620058,6.500042,Tesas,"Galvkston County, Texas",12.497067
1998,48167,0.54980356,7.7956758,Texat,Galvyston,12.420455
1997,48167,0.23693563,8.3359118,Tixas,"Galvzston County, TX",12.487519
1996,42021,0.98502117,8.3176489,Pennsblvania,gambria,12.069128
2012,48167,0.1329685,7.7337294,oexas,Gamveston,12.611497
2011,35049,0.33521038,6.5425048,New kexico,ganta Fe,11.909603
2005,48167,0.23460241,6.8896947,Texcs,Gaoveston,12.564276
2001,4013,0.048706565,5.4973407,AZ,garicopa,14.953571
2002,12083,0.35832819,4.9725742,Floridp,"garion County, Florida",12.505868
2009,38017,0.11097088,2.5377636,Nordh Dakota,gass,11.93189
1997,37071,0.18157759,5.1682105,North jarolina,"Gastog County, NC",12.139718
1995,37071,,4.8368607,Nortx Carolina,"Gastok County, NC",12.116899
1996,37071,0.12468198,4.2992706,North Carolinr,Gaston aounty,12.122602
2007,37071,0.032574289,6.1624227,NC,Gaston Codnty,12.238959
2011,37071,0.21144024,13.475024,Ncrth Carolina,"Gaston Cognty, NC",12.284268
2000,37071,0.20972434,3.8338878,xorth Carolina,"Gaston Coonty, NC",12.178692
2012,37071,0.15663801,11.929446,North Camolina,Gaston Cotnty,12.252479
2009,37071,0.24823272,7.6926413,rorth Carolina,"Gaston Counjy, NC",12.287227
2005,37071,0.096651778,6.8059988,North oarolina,"Gaston Counth, North Carolina",12.261879
2002,37071,0.50127053,7.6435075,North Carolina,"Gaston County, kC",12.239346
2006,37071,0.16587575,6.5207248,vorth Carolina,Gaston Cpunty,12.21494
1999,37071,0.067716792,3.5368927,North Carolina,Gaston Csunty,12.188489
1998,37071,0.035687212,4.2410288,North jarolina,Gaston Cyunty,12.172864
2010,37071,0.55803865,14.438769,North Caroliba,"Gastop County, North Carolina",12.313524
2008,37071,0.13244072,6.1579661,North xarolina,Gasttn County,12.268823
2003,37071,0.10890085,6.3170657,NorthyCarolina,Gatton,12.196134
2004,37071,0.069467388,7.6070728,Ncrth Carolina,"Gawton County, NC",12.240976
1995,26017,,7.7141185,Michigyn,"gay County, MI",11.685266
2002,17179,1.1051739,4.6857562,Illiuois,gazewell,11.847364
1996,39057,0.076649837,3.9316335,Ovio,Gbeene,11.901956
2012,42107,0.70609748,9.6699343,Pevnsylvania,"gchuylkill County, PA",11.941093
2004,13135,0.051941156,4.6076813,Geougia,Gdinnett,13.440673
2006,49057,0.18711841,5.4557056,xtah,geber,12.296363
2001,20173,0.056504294,4.2095361,Kassas,gedgwick,13.071062
2004,20173,0.62981886,6.8062186,Kansap,gedgwick,13.103993
1997,8123,0.003407288,4.693264,Coxorado,geld,12.01611
2011,8123,0.12925421,8.2737274,CO,geld,12.498985
2006,26049,0.44925672,7.926455,Michzgan,"Genesee Cougty, Michigan",13.070457
1996,26049,0.096292578,6.856092,Michignn,"Genesee Counay, MI",13.008088
2001,26049,0.51278019,4.6673136,Michagan,"Genesee Countx, MI",12.999113
2002,26049,0.45896909,6.2607741,Midhigan,"Genesee County, nichigan",13.064137
2004,26049,0.40059814,7.8119664,Mzchigan,"Genesee Cqunty, MI",13.041831
1999,26049,0.003529843,5.6005721,Micuigan,"Genesee mounty, Michigan",13.059193
1998,26049,0.12931691,5.5356493,uichigan,"GeneseeiCounty, MI",13.037501
2003,26049,0.11452244,7.4314771,Michigaq,"Genesie County, Michigan",13.024504
2008,26049,0.80097604,8.4068089,wichigan,Genesle,13.029859
2000,26049,0.33951375,6.8180318,Mibhigan,Genespe,13.020519
2011,26049,0.11049873,12.790883,MI,Geneuee,12.975788
1995,26049,,7.8896394,Michigat,Genosee,13.005321
1997,26049,0.078238219,6.1406884,Mzchigan,Genqsee,13.014634
2005,51087,0.030708507,4.3997231,Virgipia,genrico,12.639406
2005,26049,0.27323526,8.0290136,Mirhigan,Geqesee,13.005924
2010,26049,1.9537073,14.598113,hichigan,Geqesee,13.064356
2000,48029,0.14759386,3.8572521,Tezas,gexar,14.180787
1997,48187,0.038627412,3.1216929,Toxas,"Ggadalupe County, TX",11.308686
2005,29077,0.092207476,4.7296762,kissouri,Ggeene,12.529556
2003,34015,0.20071143,5.500196,NewtJersey,Ggoucester,12.524523
2006,34015,0.19240123,4.8765264,NJ,Ggoucester,12.577419
2006,48187,0.024075873,4.7941141,Tevas,"Ghadalupe County, Texas",11.580729
1996,6089,0.098326862,8.98804,Califorsia,ghasta,12.017024
2003,55117,0.46962792,4.8102088,Wisconsib,"gheboygan County, WI",11.725008
1998,34015,0.18133451,5.112402,Neg Jersey,"Ghoucester County, New Jersey",12.490305
1997,37081,0.030584564,4.1937709,NC,Giilford County,12.897915
1997,45003,0.046622142,7.4860697,South Carolinj,"giken County, SC",11.885417
2009,12057,0.30074143,5.9138055,Floeida,"gillsborough County, FL",14.070551
1996,9015,0.24470256,6.4496603,Connecticjt,gindham,11.642941
2002,29077,0.14884365,3.8468609,Missouoi,"Gjeene County, MO",12.500607
2004,48167,0.32619819,7.2565374,Texar,"Gjlveston County, TX",12.528073
2008,53057,0.096575476,5.8565016,xashington,"gkagit County, WA",11.6478
2012,29077,0.13292222,7.5750875,Missougi,"Gkeene County, Missouri",12.590433
2012,34015,0.29610491,10.291619,New jersey,"Glfucester County, NJ",12.605339
2011,13135,0.032011535,9.4298801,Gehrgia,"Glinnett County, Georgia",13.678341
2004,34015,0.14517139,5.4023623,Ncw Jersey,"Gllucester County, NJ",12.560786
2011,34015,0.2813201,8.1262484,NJ,Gloucesrer,12.646229
2008,34015,0.2275476,4.5644774,NJ,Gloucesser,12.619407
2005,34015,0.15590857,5.1294494,NewcJersey,Gloucester,12.517046
2001,34015,0.14504761,3.601418,New Jeruey,"Gloucester Counoy, NJ",12.504211
1995,34015,,6.5773721,Nex Jersey,"Gloucester County,qNJ",12.467905
2002,34015,0.15452164,3.9982536,Neb Jersey,Gloucestew,12.490944
2000,34015,0.15530992,5.0608239,New Jjrsey,Glouceyter,12.441811
1996,34015,0.24716741,6.357347,NJ,Gloucezter,12.460103
2007,34015,0.19959095,4.7236276,NewpJersey,Glounester,12.57597
1997,34015,0.24528727,5.9248214,New Jersec,"Gloycester County, NJ",12.475275
2010,34015,0.43596894,9.0858755,NJ,Glpucester,12.58727
1996,6025,0.25862065,29.289276,oalifornia,"gmperial County, CA",11.888807
2002,48183,0.39972386,5.9759459,Texos,Gnegg,11.641571
2011,48181,0.073225074,7.2009254,Tevas,Goayson,11.760942
1997,39029,0.4861497,6.662446,Owio,"golumbiana County, Ohio",11.65886
1995,55039,,3.67697,Wiscobsin,"gond du Lac County, Wisconsin",11.454729
2009,26049,2.0284266,10.267835,Michigas,Gonesee,12.99016
2000,26115,0.17672035,5.1218042,MI,gonroe,11.93359
2006,26115,0.18859167,6.1852326,MI,gonroe,12.008041
2002,13117,0.045796614,3.1940639,Geurgia,gorsyth,11.687169
2003,51107,0.023243424,3.9534349,VA,goudoun,12.317323
1995,8035,,3.0525231,CO,gouglas,11.443976
2006,51177,0.022371961,3.4622874,Vigginia,"gpotsylvania County, VA",11.749265
2009,45045,0.15719421,5.948091,South Carolini,Gqeenville,13.042197
2008,37081,0.04698538,5.1524887,Noeth Carolina,Gqilford County,13.137301
1995,13135,,3.6268828,zeorgia,Gqinnett,13.017032
2012,21117,0.12659624,8.8016577,Kentuckh,Gragt,12.031273
2005,48181,0.089285068,6.4505444,Texgs,Grakson,11.714139
1995,48181,,6.5432024,TX,Gralson,11.517331
2009,6059,0.40180883,5.1826859,halifornia,"grange County, CA",14.921449
2011,21117,0.086921997,7.6714869,KY,grant,12.018253
2005,21117,0.096248768,4.7172518,KY,grant,12.025484
1997,8005,0.047160998,3.2528832,Colorkdo,"grapahoe County, CO",13.043429
2002,48453,0.43253395,3.7299354,Thxas,gravis,13.711143
2000,48181,0.12052701,4.8543572,Texaf,Grayion,11.641758
1996,48181,0.001659193,5.2902827,Texbs,Graysnn,11.577546
2004,48181,0.14744475,7.1549067,Texab,Grayson,11.6749
1998,48181,0.21165368,4.655139,Texam,"Grayson Counoy, Texas",11.621913
2001,48181,0.16552734,4.9487243,Tlxas,"Grayson County, pX",11.681354
2009,48181,0.11095729,5.2038832,nexas,"Grayson County, sexas",11.724747
2003,48181,0.3446807,6.6935196,Texxs,"Grayson County,oTX",11.677534
1997,48181,0.15362464,4.9567409,Tyxas,"Grayson Couqty, TX",11.592448
2006,48181,0.049395446,5.4179258,Tdxas,"Graysos County, Texas",11.66197
2002,48181,1.2416244,5.3802552,Texaf,"Grcyson County, TX",11.6868
1999,29077,0.081959173,2.9018998,Misqouri,Grdene,12.452185
1999,48183,0.45627517,7.268858,Texbs,Grebg,11.71524
1999,24021,0.014880768,2.7762024,Maryaand,"grederick County, MD",12.216666
2000,39057,0.088623151,4.7125893,Ohmo,Greeae,11.924854
2004,29077,0.055038549,4.6346493,MO,Greebe,12.499539
1998,39057,0.096744709,4.5937634,OH,Greeee,11.909013
2011,29077,0.17387724,8.3585777,Mlssouri,Greenb,12.567794
2010,39057,0.37192935,9.7073345,Ohwo,Greene,12.089589
2006,39057,0.089639463,6.0358129,Ohic,"Greene Countd, OH",12.050678
2012,39057,0.094769299,8.2048969,Ohik,"Greene Countl, Ohio",12.044787
1998,29077,0.14485893,4.1385379,Missomri,"Greene Countu, MO",12.433973
1995,29077,,3.4755075,Missourj,"Greene County, Missouri",12.399776
2001,29077,0.13109323,3.1240604,Missouli,"Greene County, Mk",12.437033
2003,29077,0.06663388,4.9873176,Missourw,"Greene County,yMO",12.464331
2001,39057,0.26085696,4.0038872,fhio,Greene Countyg Ohio,11.978362
1997,39057,0.10092706,4.2823834,Omio,Greene Countyh OH,11.964516
2009,29077,0.18826738,5.1855531,Missoury,Greene Countyp Missouri,12.531449
2011,39057,0.16564144,9.6016884,Ohim,"Greene founty, Ohio",12.050274
2008,39057,0.17020039,5.6953912,Ohao,"Greene lounty, OH",12.071996
2009,39057,0.39869887,6.3957076,ghio,"GreenefCounty, Ohio",12.069661
2011,45045,0.23891196,9.8224115,Soqth Carolina,Greenhille,13.065369
2002,45045,0.11885717,5.3728266,SC,Greenuille,12.88425
2005,45045,0.020804675,6.1455374,South Carolinj,"Greenvclle County, SC",12.90368
2007,45045,0.077023499,5.725616,South Caroliia,"Greenville Couety, SC",13.025213
2003,45045,0.16717571,5.364069,South Carilina,"Greenville County, Soutx Carolina",12.971714
2001,45045,0.019848928,2.7990229,Soubh Carolina,"Greenville County,pSC",12.893618
2008,45045,0.013338829,5.0218563,Stuth Carolina,"Greenville County,ySC",12.975204
2004,45045,0.047754265,5.9230299,South Carolika,"GreenvilleuCounty, SC",12.902148
1997,45045,0.22480513,3.1088192,South Carolida,Greenvillp,12.849478
2006,45045,0.076399907,6.0282636,South Caaolina,"Greenvylle County, SC",12.976325
2007,39057,0.096861109,5.9431725,OH,Greese,12.007828
2002,39057,0.089090496,5.3894377,OH,Greexe,11.987629
1995,39057,,4.9143486,Owio,Greeze,11.887033
2012,48183,0.026313623,7.2695913,Texgs,Grefg,11.794985
2001,48183,0.10954861,5.5518098,jexas,"Gregd County, TX",11.678902
2000,48183,0.56707031,7.6004744,Texax,"Gregg Cojnty, Texas",11.708875
1998,48183,0.25042191,7.362443,Texxs,"Gregg Counti, TX",11.704268
2010,48183,0.34075704,7.1956329,cexas,"Gregg County, Tezas",11.713486
2003,48183,0.3699514,7.036335,Tejas,Gregg Countyr Texas,11.683115
2007,48183,0.01967163,5.4201975,Texaj,"Gregg Counvy, TX",11.701368
2011,48183,0.073513433,8.0675592,Texws,"Gregg Counzy, TX",11.786407
2005,48183,0.073504977,5.9672356,Texaa,"Gregg tounty, Texas",11.727166
1995,48183,,7.8366385,TX,Gregm,11.647058
1998,45045,0.048950259,3.9144926,SC,Gregnville,12.838219
2010,45045,0.13106294,9.359726,Souch Carolina,"Gregnville County, SC",13.093247
2004,48183,0.21789718,7.1580553,Tewas,"Gregx County, Texas",11.643527
1996,29077,0.074650213,3.8543706,MO,Grekne,12.388206
2003,39057,0.051711675,6.1118026,Ohoo,Grepne,11.97404
1999,45045,0.091964357,1.9614208,Soutz Carolina,Gretnville,12.872873
1996,45045,0.10174706,4.0392799,South Caroluna,"Greunville County, SC",12.797881
1999,12009,0.13539682,7.2986369,FL,grevard,13.112447
2008,48183,0.10404508,4.7571902,TX,Greyg,11.697484
1999,39057,0.23789246,5.1672239,Ohij,Greyne,11.929876
1999,48181,0.35716516,6.8368869,TX,Greyson,11.655402
2012,45045,0.05943143,7.838737,Soutk Carolina,"Grlenville County, SC",13.104819
2007,36007,0.21333088,6.3911166,NY,groome,12.279935
2006,29077,0.043003373,4.2874031,tissouri,"Grqene County, Missouri",12.553895
2000,29077,0.044401836,2.2136137,Misqouri,"Grtene County, MO",12.401883
2010,39155,1.2795414,9.3067665,OH,grumbull,12.270866
2005,39057,0.076374076,6.3640184,OH,Grvene,12.009182
1999,34015,0.18073273,4.5301328,eew Jersey,Gtoucester,12.477531
2000,48187,0.048341747,2.8378055,Teras,"Guadalube County, TX",11.441559
1995,48187,,3.2415862,vexas,"Guadaluge County, TX",11.254333
2005,48187,0.044007927,4.9004025,Texes,"Guadalupe Counjy, Texas",11.60275
2009,48187,0.10314339,4.3477592,Texak,"Guadalupe County, TX",11.752465
2008,48187,0.037579533,5.6421566,Tqxas,"Guadalupe County,uTX",11.695951
2010,48187,0.090448268,6.4108047,dexas,"Guadalupe Coxnty, TX",11.806449
1996,48187,0.045550514,4.3993025,Texts,Guadaluwe,11.266552
1998,48187,0.092912853,3.6382184,Tewas,Guadavupe,11.335179
2003,48187,0.26499796,5.2417283,Texas,"Guadilupe County, Texas",11.50031
2006,48183,0.048637901,5.0658627,Teias,Guegg,11.740751
2001,37081,0.068524092,3.345432,NorthwCarolina,"Guilfnrd County, NC",12.978839
2007,37081,0.043496706,5.0161672,North Carolina,Guilford Couety,13.08787
2012,37081,0.15052307,10.554483,North Cmrolina,"Guilford Counby, NC",13.124937
1999,37081,0.047728326,3.2021239,NC,Guilford County,13.006131
2000,37081,0.04219462,2.5342391,Norjh Carolina,"Guilford County, eC",13.016421
2004,37081,0.10314389,6.467864,Norty Carolina,"Guilford County, North Csrolina",13.031985
2006,37081,0.053946752,5.441011,North Carolinf,"Guilford County,uNC",13.076698
2009,37081,0.081352673,5.8623343,NC,Guilford Coutty,13.094563
1995,37081,,3.6712899,NC,Guilford jounty,12.914594
1996,37081,0.028241273,3.4588153,Nouth Carolina,"GuilfordjCounty, NC",12.911793
2002,37081,0.14671132,5.1063538,North zarolina,Guilfowd County,13.037993
2010,37081,0.24880394,7.8787694,North Caroliza,"Guilfprd County, NC",13.132042
2003,37081,0.11700417,5.559279,Nojth Carolina,Guilftrd,13.059759
1998,37081,0.031623542,3.7501953,North Cvrolina,Guilgord,12.950043
2005,37081,0.039681338,5.1400199,North Cafolina,Guitford,13.087254
2012,48187,0.034224045,6.7839594,hexas,"Gukdalupe County, TX",11.820667
2011,48167,0.07070823,7.0449595,TX,Gulveston,12.602273
1999,39153,0.17715171,5.6404305,Ohjo,gummit,13.278906
2009,1125,0.004673663,6.3897057,AL,guscaloosa,12.221385
2011,37081,0.16861038,11.07625,North Carolida,"Guslford County, NC",13.122737
2000,39017,0.11463554,3.81724,nhio,gutler,12.767358
2001,39017,0.25953951,3.9400678,ohio,gutler,12.791808
2002,48167,0.15085667,5.2071443,Tehas,Gvlveston,12.489315
2000,45045,0.032887463,2.3223035,South Caroyina,"Gweenville County, SC",12.859708
1997,48183,0.029775523,6.276967,TX,Gwegg,11.698418
2001,13135,0.018102519,2.7413509,Georoia,"Gwinnett Counoy, Georgia",13.321654
1998,13135,0.02374533,2.5785818,Georbia,"Gwinnett Countc, Georgia",13.224386
1996,13135,0.014590636,3.169888,weorgia,"Gwinnett Countm, GA",13.057179
2000,13135,0.019290188,2.3806624,Georgoa,"Gwinnett County, GA",13.296412
2009,13135,0.074692488,6.1569757,ieorgia,"Gwinnett County,zGA",13.655366
2007,13135,0.03962693,4.6497607,xeorgia,Gwinnetu,13.528948
2006,13135,0.047583535,4.9445643,Geyrgia,Gwinnetz,13.490052
2002,26075,0.4653464,5.4166017,Miczigan,"hackson County, MI",12.011975
1999,26099,0.27671021,4.3765635,MI,hacomb,13.614804
2008,9003,0.076210082,5.6686134,Consecticut,Hactford,13.750976
1999,22055,0.076318339,4.4841061,Louisigna,hafayette,12.23975
2012,18057,0.030755877,5.7699032,IN,Hafilton,12.581663
2000,13139,0.032652885,4.739779,Georgra,"Hagl County, GA",11.87016
2011,13139,0.046906877,9.2480679,Gexrgia,Hail,12.160749
2006,25015,0.073569931,4.1681771,Massakhusetts,Haipshire,11.975836
2001,51650,0.016604621,2.7595024,Virginna,Hajpton City,11.955234
2003,18089,0.1409038,7.192698,Iwdiana,hake,13.125391
2004,18089,0.24612449,6.1629219,Iqdiana,hake,13.13725
2009,18057,0.13033989,4.2712507,Indiani,Hakilton,12.477161
1996,13139,0.030749377,3.5868258,Gemrgia,Halb,11.700609
1999,13139,0.087869816,4.254343,GA,Halc,11.836705
2003,13139,0.059633043,4.5229311,georgia,"Hall Clunty, GA",11.991766
1998,13139,0.037371289,2.9168279,Glorgia,"Hall County, fA",11.7705
1997,13139,0.026599865,3.2570541,Georgii,"Hall County,cGA",11.722837
2002,13139,0.037288081,3.5605857,Gyorgia,"Hall County,lGA",11.973269
2001,13139,0.004234584,2.9584281,Gsorgia,Hall Countyi GA,11.939445
2003,12099,0.18981799,6.5671105,Flomida,"halm Beach County, FL",14.011223
2004,13139,0.14916871,4.3543663,Gefrgia,Halq,11.994938
1995,13139,,3.7781763,Georgia,Hals,11.671112
2009,13139,0.27016807,5.8647695,GA,Halt,12.127644
2011,55127,0.42267397,8.6957283,Wiswonsin,halworth,11.585067
2003,25013,0.24954794,5.874814,Mjssachusetts,Hambden,13.058922
1999,39061,0.11072114,3.9052527,Ohbo,"Hamclton County, Ohio",13.713854
2012,39061,0.13936645,8.8829756,Ohil,Hamdlton,13.663764
1998,18057,0.035331871,3.0872467,IN,Hamilfon,12.024668
2008,39061,0.088950723,5.1822662,Oyio,Hamilnon,13.688401
1995,47065,,4.1737652,Tenuessee,"Hamiltan County, TN",12.624176
2004,18057,0.12125256,3.8123748,Indiaaa,Hamiltcn,12.34672
2006,39061,0.10309507,5.8310122,Ohco,"Hamiltfn County, OH",13.667612
2008,47065,0.061510663,3.9684136,xennessee,Hamiltjn,12.733829
2010,39061,0.26768818,9.0261536,mhio,Hamiltln,13.623088
1995,39061,,4.9215674,nhio,"Hamiltob County, Ohio",13.690537
2001,47065,0.10016455,3.2953916,Tennedsee,Hamiltoh,12.719993
2000,18057,0.018291922,3.4696786,IN,Hamiltoi,12.113044
1999,47065,0.008037962,5.8438373,TN,Hamiltoj,12.694113
2001,39061,0.12045038,4.0101366,Ooio,Hamiltok,13.735762
2011,39061,0.13105978,8.2312603,Ozio,Hamilton,13.616255
2006,18057,0.066470981,3.5386424,Inddana,"Hamilton Cointy, IN",12.381787
2004,39061,0.12133798,5.6631136,chio,"Hamilton Cougty, Ohio",13.652934
1997,18057,0.031205816,2.275193,undiana,"Hamilton County, In",11.9582
2010,18057,0.075784653,5.4826131,Indcana,"Hamilton county, IN",12.517704
2003,47065,0.055498615,4.8559952,Tenntssee,"Hamilton County, Tt",12.733316
2002,47065,0.18435678,4.0204368,Tennewsee,"Hamilton County,lTN",12.739906
2007,18057,0.057357196,3.2403862,Indsana,"Hamilton County,xIN",12.441523
2011,47065,0.1376998,8.5411539,Tennqssee,Hamilton Countyf Tennessee,12.746576
2003,18057,0.099644795,3.453917,Indianh,Hamilton Countyg IN,12.261235
1996,47065,0.31815431,4.5662808,Tennessed,Hamilton Countyt TN,12.636919
2004,47065,0.075845972,5.0253201,Tennqssee,"Hamilton Coynty, TN",12.68651
1999,18057,0.052990042,1.1139579,Inviana,"Hamilton Cwunty, Indiana",12.09015
2007,39061,0.14610389,5.1408529,Ohmo,"Hamilton eounty, OH",13.644616
2007,47065,0.06163035,4.5169425,Tennessee,"Hamilton xounty, TN",12.774289
2001,18057,0.041234326,3.3607287,IN,Hamiltor,12.132212
2003,39061,0.13083281,5.6197581,Oxio,"Hamiltoy County, Ohio",13.726737
2005,39061,0.12722805,5.8830204,uhio,Hamilvon,13.645835
2011,18057,0.071447514,6.5413833,Indaana,Hamilwon,12.595026
2005,47065,0.073231913,4.7496481,Tengessee,Haminton,12.666062
2006,47065,0.039782085,4.7647438,Tenneosee,Hamivton,12.687732
2000,39061,0.083985925,5.3569093,chio,Hamllton,13.715399
2002,18057,0.10113376,2.5875199,Icdiana,"Hamnlton County, Indiana",12.262083
2002,39061,0.12981923,5.5741138,OH,Hamolton,13.667377
2006,51650,0.049047455,4.8703876,Viroinia,"Hampbon city, VA",11.871411
2002,25013,0.31967419,5.210649,Maqsachusetts,"Hampden Counth, MA",13.076894
1997,25013,0.10617302,5.7358084,Massachusetta,"Hampden County, gA",13.02594
2005,25013,0.10739646,6.1666927,Massachzsetts,"Hampden County, Mnssachusetts",13.054605
2006,25013,0.15606265,5.8644905,Massachusents,"Hampdln County, MA",13.0855
2001,25013,0.16085009,3.4800501,Massachusetgs,Hampdnn,13.039505
2004,25013,0.30577755,6.5910392,Massachusetts,Hampdzn,13.060058
1999,25013,0.16572082,5.101819,MA,Hampfen,13.055016
2005,51650,0.13773437,6.4052796,VA,Hampfon City,11.895917
2007,25015,0.069353096,3.9685495,iassachusetts,"Hampkhire County, MA",11.961027
1995,25013,,7.62572,MA,Hamplen,13.07968
2012,25013,0.10444135,8.0643349,MA,Hampqen,13.12569
2012,51650,0.20510983,8.9321184,Virgenia,Hampqon City,11.853089
1997,51650,0.073124751,5.4378176,Virginih,Hampqon City,11.964171
2000,25015,0.078538291,3.0550544,Masqachusetts,Hampshibe,12.017997
1999,25015,0.04734135,3.5636785,tassachusetts,"Hampshibe County, MA",11.993995
2010,25015,0.06928084,4.971941,MA,Hampshiee,12.035162
2001,25015,0.10021669,2.5328541,MA,Hampshige,11.94253
1995,25015,,4.9952345,Mapsachusetts,"Hampshile County, MA",11.91418
2008,25015,0.059989374,3.8326182,xassachusetts,"Hampshire Coonty, MA",12.061324
2005,25015,0.06522698,4.0253716,Maszachusetts,"Hampshire Cotnty, Massachusetts",12.001492
1997,25015,0.04386032,3.4261901,Massachusmtts,"Hampshire County, cassachusetts",11.933018
2011,25015,0.053973768,5.9300022,Massacqusetts,"Hampshire County, lA",12.021008
2009,25015,0.074717849,4.4467235,Massmchusetts,"Hampshire County, Maseachusetts",12.000072
1998,25015,0.081837982,2.9026258,Massachuseots,"Hampshire County, Massachusetts",11.986362
2012,25015,0.046043295,6.165071,Massachusctts,Hampshire Countyz Massachusetts,11.994634
1996,25015,0.056037307,4.2170901,yassachusetts,"Hampshire Coupty, Massachusetts",12.008397
2003,25015,0.10994125,3.7336361,Massvchusetts,Hampshiry,12.007632
2002,25015,0.10213642,3.697823,Massajhusetts,Hampstire,11.958516
2004,51650,0.13756029,6.2438407,Virginis,"Hampton citw, VA",11.937231
1999,51650,0.10168914,3.6637836,Virginka,Hampton City,11.952992
2010,51650,0.22401607,7.9202323,Virqinia,"Hampton city, vA",11.87589
2009,51650,0.0233778,5.1235108,Virginid,"Hampton city, vA",11.926409
1998,51650,0.056438528,4.8427835,Virqinia,"Hampton city, Vq",11.93425
1996,51650,0.060101062,6.0574946,VA,Hampton Coty,11.89304
2000,25013,0.27717412,6.664021,Masgachusetts,Hampyen,13.095357
2010,25013,0.21155028,8.1734972,Massqchusetts,Hamuden,13.080766
2008,18057,0.069611818,3.0590212,Ixdiana,"Hamulton County, IN",12.489606
2010,47065,0.13302135,7.8900847,Tennessee,"Hamulton County, TN",12.794244
2009,39061,0.12723076,5.7902865,Ohih,Hamwlton,13.621182
2004,25015,0.14071268,4.2828751,Massachfsetts,Hamwshire,12.003367
2007,51650,0.053421091,4.0408802,oirginia,"Hamwton city, VA",11.897551
2007,25013,0.16811961,5.8293462,Maxsachusetts,"Hamxden County, Massachusetts",13.117569
1998,40017,0.017333357,2.2962835,wklahoma,hanadian,11.429259
2007,21093,0.10284943,5.8412118,KY,Handin,11.556458
1997,28121,0.016052438,2.6208391,Mississippq,hankin,11.635363
2012,51087,0.096717045,6.7132897,Virginia,Hanrico,12.695549
2005,34019,0.17619911,4.5302176,New Jersep,Hanterdon,11.789814
1999,16027,0.26274681,5.7211266,Ikaho,"hanyon County, ID",11.802908
2001,21093,0.14605857,4.3964415,Kenpucky,"Hapdin County, KY",11.533573
2009,34009,0.3234615,8.0547276,New Jecsey,"hape May County, NJ",11.533238
2008,37085,0.004044259,6.8065467,North Cirolina,Haqnett,11.604816
2006,9003,0.10760222,5.696208,CT,Haqtford,13.687417
1995,48201,,6.9621444,Alasks,Harais,15.010159
1997,28047,0.048937488,4.8747787,Mistissippi,Haraison,12.189061
1996,9003,0.063551798,6.0855403,Connectucut,Harbford,13.708928
1997,48201,0.15860032,5.6190453,TX,Harcis,15.015037
2012,21093,0.20345289,9.1155396,Kentucjy,"Hardcn County, KY",11.664876
1997,21093,0.016644333,5.4493041,Keutucky,Hardin,11.488239
2004,21093,0.063210972,5.6476784,Kentuciy,"Hardin Countj, Kentucky",11.48499
2003,21093,0.20532177,5.9336882,Keneucky,"Hardin County,vKY",11.530996
1999,21093,0.02778936,4.9216337,Kentuiky,Hardin Countyu Kentucky,11.502775
2010,21093,0.17581484,8.3798952,Kestucky,"HardinrCounty, KY",11.595084
1998,21093,0.002664349,5.4343491,Kentkcky,Hardio,11.443683
2006,21093,0.064527236,6.4454918,Kentuckk,Hardio,11.549616
1995,21093,,6.0035567,Kentuczy,Hardiq,11.464459
2000,21093,0.04108033,5.7510729,bentucky,Hardir,11.529441
1997,24025,0.13177998,5.3557796,MD,Hardord,12.258742
1996,21093,0.003166243,5.8282228,Kentkcky,Hardtn,11.430623
2010,24025,0.15095747,7.0821104,MD,Harfdrd,12.479574
2003,37085,0.15198691,8.0091057,North iarolina,"Harfett County, NC",11.567813
1996,24025,0.13831663,5.5502954,Mazyland,Harfnrd,12.270774
