year,State_CountyFIPS,ui_pc,unemp_rate,state_name,county_name,lpop
1996,17031,.13997483,6.1669712,IL,Cuok,15.557031
1995,17031,,6.619215,Illinoit,rook,15.48455
2005,17031,.33801693,6.8325934,Illenois,Cofk,15.491909
2009,17031,.45855764,6.7861218,Ialinois,"Cook Comnty, IL",15.521098
1998,17037,.26748729,3.4163365,Ilninois,"DeKalb Counvy, IL",11.433683
2005,17037,.3859798,5.2893572,Iblinois,"DeKalb Codnty, Illinois",11.532135
2003,17037,.48733735,5.2038922,Illindis,DeKslb,11.497983
1997,17037,.35939747,4.3275404,Ilginois,"DeKzlb County, IL",11.424566
2000,17037,.3559767,3.5577195,Illenois,DeKala,11.47681
1995,17037,,4.5178561,IL,DeKalc,11.373881
2002,17037,.39446136,4.3390017,rllinois,"DeKalb Councy, IL",11.430608
2009,17037,.27430159,4.3965883,IL,DeKala,11.610687
2012,17037,.38555953,7.8733659,Illinris,"DeKalj County, IL",11.632786
1999,17037,.10452468,4.348999,IL,Dedalb,11.463737
2007,17037,.40481237,3.7748106,Illinoio,DeKals,11.604001
2006,17037,.42299908,5.006187,Illinlis,Dekalb,11.538908
2011,17037,.40466917,10.60194,Ildinois,"DeKalb County, Illinols",11.616963
1996,17037,.24625441,3.7322147,Illinogs,"Dezalb County, IL",11.330297
2008,17037,.21856903,4.2287087,IL,DeKllb,11.597451
2010,17037,.32690948,5.2784972,Illinoif,"DeKalb County, Ik",11.620818
2001,17037,.28329295,3.4061255,Illinois,"DeKalb County, hllinois",11.459631
2004,17037,.43517864,5.510386,IL,DxKalb,11.503551
2003,17043,.40164721,5.7600956,Illinoio,Dx Page,13.726108
2007,17043,.230618,3.5390363,Illizois,"DuPgge County, IL",13.743768
2001,17043,.14879994,3.4897976,IL,Du Pjge,13.777498
1995,17043,,4.2361236,Illinoiv,vu Page,13.71091
1997,17043,.15236539,3.6639731,Illineis,"DuPage Chunty, IL",13.747197
2005,17043,.1757496,4.5791435,Illinoiu,ou Page,13.820734
2008,17043,.25536561,3.9986625,IL,Dz Page,13.731981
1999,17043,.17654751,3.1656148,Illirois,"DqPage County, Illinois",13.75064
2002,17043,.39190957,4.2474055,Iclinois,"DuPage County,jIL",13.766562
2006,17043,.2147468,4.7342019,IL,Do Page,13.745154
1998,17043,.15120047,3.4183812,IL,Du Pahe,13.76258
2000,17043,.17182449,3.0165019,Illivois,Du Pale,13.782414
2009,17043,.35961005,5.0207858,IL,wu Page,13.783233
2011,17043,.2298017,6.6807737,IL,gu Page,13.804843
2004,17043,.35160175,5.4359989,IL,su Page,13.783632
2012,17043,.25382942,8.3844929,Illinoib,"DuPagt County, IL",13.807738
2010,17043,.4809491,8.5219412,Ilhinois,"DuPage Coznty, Illinois",13.818895
1996,17043,.10729478,3.7625151,Illinoib,"DuPage jounty, Illinois",13.728154
2004,17089,.51944983,6.705934,gllinois,"Kane Couity, IL",13.054056
1996,17089,.18854873,4.6233296,IL,Du Prge County,12.880277
1998,17089,.25634769,4.0084734,Ilsinois,"Kane Counpy, Illinois",12.92815
1997,17089,.29535997,4.8117557,Illinpis,"Kane Crunty, IL",12.886217
2007,17089,.35931626,4.0775919,Illinoih,"Kane County,yIL",13.136755
2009,17089,.51449293,5.9290514,kllinois,"Kane lounty, IL",13.151775
2005,17089,.28897694,5.7242751,IL,Du Pdge County,13.063654
2012,17089,.33707669,9.5754299,Illtnois,"Kane eounty, IL",13.207252
2011,17089,.38768893,11.284647,Illmnois,"Kane Counti, IL",13.192728
2010,17089,.76567298,10.53176,Illinous,"Kane Coufty, IL",13.185746
2003,17089,.56659633,6.201117,Ilpinois,"KaneeCounty, IL",13.00518
1995,17089,,5.8099751,Illinxis,"Kane Cpunty, Illinois",12.842142
1999,17089,.25028422,3.7581055,ullinois,"pane County, Illinois",12.896394
2001,17089,.33083174,4.1686916,zllinois,Du Page Countl,12.994352
2000,17089,.24082509,4.0313759,Illinoqs,Kane Countyz IL,12.972945
2006,17089,.37065709,5.5670886,Illinoid,Kcne,13.156917
2002,17089,.41312617,5.1695466,Illinsis,"fane County, IL",13.05046
2008,17089,.26178634,5.0645084,IL,Du Pagn County,13.199392
2007,17091,.40602341,5.6091642,Illinoiy,"Kankakee Cointy, IL",11.703377
2011,17091,.29036051,8.4159241,IL,Kankakge,11.713638
2003,17091,.90555513,6.4524102,Illinoiw,"Kankdkee County, Illinois",11.603328
1997,17091,.44846746,5.2750139,Illtnois,"Kankakee eounty, IL",11.590269
1995,17091,,6.3127666,Illinoim,Kafkakee,11.536483
2005,17091,.60235196,7.3088026,Inlinois,Kankkkee,11.621402
2000,17091,.47415006,5.0216632,IL,Kanwakee,11.601428
2006,17091,.32260534,6.7476807,Ielinois,Kanlakee,11.642064
1998,17091,.55134219,4.817379,gllinois,Knnkakee,11.552031
1996,17091,.26670942,5.8312593,Ilwinois,xankakee,11.551898
2010,17091,.66307735,10.667639,IL,Kankrkee,11.729054
1999,17091,.52814341,5.6952395,Illinoit,"Kankasee County, IL",11.546476
2002,17091,.82925761,5.235642,Illinoil,cankakee,11.592398
2001,17091,.63861352,4.4588118,Illinois,Kankakeb,11.551831
2004,17091,.55781162,7.3630614,Illinogs,Kankaeee,11.635114
2008,17091,.34713879,6.4442248,Illxnois,Kankvkee,11.704326
2009,17091,.63818568,8.1117172,IL,Kannakee,11.725007
2012,17091,.45337817,11.724524,Illiaois,"Kankakey County, IL",11.658814
2012,17093,.27805516,6.4625378,IL,Kendwll,11.752874
2010,17093,1.2777723,10.051844,ullinois,"Kendall Cqunty, Illinois",11.663136
1995,17093,,4.6760201,Illbnois,"Kendall County, IL",10.71272
1996,17093,.45872715,4.2618494,Illinyis,"Kendahl County, IL",10.727696
2008,17093,.45154378,4.4908514,Illinows,"Kenhall County, Illinois",11.548492
2007,17093,.38459355,3.9533777,Ialinois,"Kendell County, IL",11.419576
2003,17093,.52939844,5.7063475,Illinoig,"Kendalq County, IL",11.107071
2011,17093,.40435347,8.7187357,Illlnois,Kendmll,11.744876
1999,17093,.26490742,3.330718,yllinois,"Keodall County, IL",10.862203
2004,17093,.47018361,5.6318069,Illipois,"KendalliCounty, IL",11.130166
2000,17093,.24833676,3.5728319,IL,Kendnll,10.916238
2009,17093,.60923022,6.0847797,Illixois,Kendarl,11.650437
1997,17093,.44193682,4.3335991,Illinows,"Kendall Countp, Illinois",10.765106
2005,17093,.27116489,5.1876984,IL,Krndall,11.251045
2001,17093,.19078559,3.4109244,Illiyois,"qendall County, IL",10.996644
2006,17093,.35804045,5.1861629,Illinoiz,"Kendall Countr, Illinois",11.368956
2002,17093,.50445801,4.2552409,Illinoas,Kendall Countyk IL,11.01678
1998,17093,.20606543,3.7928331,Illinops,"Kendall County,nIL",10.826826
2009,17097,.41543871,5.9197474,Illinoit,zake,13.492688
2012,17097,.27738938,6.2892809,Ilpinois,"Lake rounty, IL",13.557529
2003,17097,.36713135,5.586411,Iblinois,Lafe,13.431539
2010,17097,.56594205,9.6497278,wllinois,uake,13.488923
2007,17097,.27822936,5.2607346,Ilfinois,Lape,13.529683
2002,17097,.38271403,4.3863292,xllinois,"Lake County, Ilwinois",13.485415
1997,17097,.17770121,4.0296655,Ilpinois,"Lake zounty, IL",13.379957
1995,17097,,4.5852337,rllinois,Lale,13.263525
2006,17097,.37772882,4.7323403,IL,aake,13.531087
1998,17097,.20369948,3.0208867,Ilqinois,yake,13.339629
2005,17097,.30651584,5.6754045,Illinois,"Lkke County, IL",13.47312
2008,17097,.37172043,4.9060168,Illtnois,"LakeqCounty, IL",13.53964
2000,17097,.21480343,3.1757815,Illiuois,"Lake lounty, IL",13.441685
1999,17097,.29759222,3.1032517,Illinoxs,Lakx,13.384237
2004,17097,.44508314,5.7398157,Illanois,Laku,13.443076
2011,17097,.39023969,10.001589,Illinois,Lake,13.532661
2001,17097,.27969187,3.5796039,Illinoiv,"Lake Cosnty, IL",13.423966
1996,17097,.097886696,4.8731103,Illknois,Lgke,13.336868
1997,17099,.82780463,7.118506,IL,La salle,11.633763
2009,17099,1.1447295,7.2850361,Illinoms,La Sable,11.727789
2005,17099,.54401749,6.9446197,IL,za Salle,11.653209
1996,17099,.8832736,7.1247311,Illxnois,"LaSalle Couyty, Illinois",11.612692
2007,17099,1.0904188,5.3370657,Ilminois,La Sallo,11.71261
2012,17099,1.0666589,10.724646,Illinoii,LaSalle Countys IL,11.65281
1999,17099,.48333272,5.9815602,Illiniis,"LaSalle County, hL",11.710546
2008,17099,.96247172,6.0870757,Illinoii,"LaSalle Counwy, Illinois",11.733747
2003,17099,1.1325889,6.9336929,Illinoys,Lh Salle,11.630379
2002,17099,.55886668,6.3771982,IL,La Salae,11.704672
2006,17099,.77334851,6.1197972,IL,La Sallb,11.673156
2010,17099,1.3683295,9.3257761,IL,La ualle,11.675013
1998,17099,.57614601,6.3759475,Iflinois,"LaSalle County, xL",11.681932
2001,17099,.51101154,5.9074864,Illinocs,LarSalle,11.704379
2011,17099,.9714483,10.326283,Illinols,La Salbe,11.649036
2000,17099,1.0698597,5.7420797,xllinois,"LaSalle County, Illqnois",11.647439
2004,17099,1.2115309,7.6913471,Ilbinois,Ly Salle,11.65531
1995,17099,,7.6679134,Illmnois,LaSalle Countyy IL,11.625654
2006,17111,.40080121,5.2954345,Ivlinois,"MlHenry County, Illinois",12.617342
1996,17111,.23741201,4.3271418,Iqlinois,"McHenry Countd, IL",12.342021
2000,17111,.29225332,3.8666828,cllinois,Mcnenry,12.455607
2011,17111,.41774496,10.714071,Illinocs,McHgnry,12.643549
1998,17111,.32664764,4.1725101,Illinoio,"Mcvenry County, Illinois",12.437699
2005,17111,.23486136,4.7657366,Illipois,Mczenry,12.631792
2007,17111,.44324696,3.9634449,Illicois,"McHenry County, Illinods",12.686165
2002,17111,.40781733,4.3093433,Illinohs,"McHenrygCounty, IL",12.56775
2009,17111,.64768833,6.0700169,Ilhinois,"Mcqenry County, Illinois",12.660137
2008,17111,.30051684,4.1331668,IL,tcHenry,12.657913
1999,17111,.3982487,3.9070268,Illiiois,McHenvy,12.453344
2004,17111,.53890997,5.9982753,Illinuis,McHeary,12.589942
2001,17111,.30080608,3.604465,IL,MzHenry,12.483582
2010,17111,.70292234,9.7517347,Illtnois,"McHexry County, Illinois",12.688209
2003,17111,.5260132,5.8709521,Illtnois,"McHenrf County, Illinois",12.537412
1997,17111,.20797868,4.4456854,Illinogs,"McHenry Counqy, IL",12.394528
1995,17111,,4.9989934,Illinons,vcHenry,12.371078
2012,17111,.19078119,6.2605844,Illinoic,"acHenry County, IL",12.647023
2009,17113,.25907415,5.1263571,Illigois,Mcoean,12.034214
1995,17113,,2.7992122,Illinois,"McLean tounty, Illinois",11.905543
1996,17113,.33480787,2.682327,Illinuis,McLein,11.880225
2011,17113,.31281725,6.1363482,IL,MeLean,12.050886
2012,17113,.40530124,6.6635718,allinois,McLpan,12.137321
2003,17113,.62919897,3.6699455,sllinois,MwLean,11.973737
2001,17113,.4437286,3.2022336,Illinoqs,"wcLean County, IL",11.93311
1998,17113,.20946245,2.8329172,IL,MpLean,11.881224
2004,17113,.33407584,4.6228752,Illinoic,gclean,12.024613
2008,17113,.34779981,3.843061,Islinois,McLeen,12.063301
2006,17113,.45450351,4.0123658,Illingis,McLean Countyv IL,12.007294
1999,17113,.29571083,2.2757924,Imlinois,Molean,11.914102
2002,17113,.22110905,4.1058717,Ilbinois,"Mceean County, IL",12.033138
2010,17113,.88407063,7.3718438,sllinois,"McLean County, Iilinois",12.112056
2005,17113,.36689627,4.96415,IL,vcLean,12.064378
1997,17113,.2932651,3.3089466,IL,McLhan,11.9046
2007,17113,.41556323,3.4252043,Illinows,McLehn,12.00763
2000,17113,.57100582,2.0519171,Illinofs,yclean,12.011163
2002,17115,1.1786423,6.1779633,Izlinois,Macin,11.709774
2001,17115,.66148371,5.0406985,Ilpinois,"Macoo County, IL",11.692093
1997,17115,.62967056,7.3857989,Ilqinois,"Macon Clunty, Illinois",11.702339
2007,17115,.43409511,6.2837491,IL,Mycon,11.640477
2003,17115,.61989981,7.6056209,yllinois,iacon,11.714273
1995,17115,,7.2522931,Ilyinois,"Macon Cmunty, IL",11.71531
2006,17115,.59994215,6.1023917,Illinoms,"Macon County, Ic",11.707076
2008,17115,.33876812,6.4518051,Illinoiq,Macob,11.683174
2000,17115,.53242916,4.4755492,Illinoii,Macln,11.707455
1999,17115,.32093766,5.8408794,Illinlis,qacon,11.701437
1996,17115,.3727057,6.7476468,IL,Macou,11.726901
2004,17115,.5887202,7.6323256,Illinois,Macou,11.675854
2010,17115,.87395763,7.6496844,Illinoir,vacon,11.627304
1998,17115,.47523484,6.0236015,Illinoiu,Macan,11.676255
2009,17115,.72177857,7.010397,Iplinois,"Macon County,mIllinois",11.67358
2012,17115,.50190806,10.03581,Illitois,"Macon Couaty, IL",11.683258
2011,17115,.54931271,11.220078,lllinois,Macpn,11.689095
2005,17115,.51698744,6.7725854,Islinois,"Macon Countd, IL",11.638482
2005,17119,.31126231,6.3420105,Illinons,Msdison,12.545541
1998,17119,.52942103,4.0048394,dllinois,"tadison County, IL",12.552595
2011,17119,.53969711,9.9715738,Illinoij,"Madisoy County, IL",12.531147
2003,17119,.40747237,5.8227453,IL,Lavingston,12.491413
2009,17119,.74806237,6.640132,vllinois,xadison,12.549654
2001,17119,1.0176941,4.2907372,Illijois,"Madison Counly, Illinois",12.5389
1996,17119,.23638113,6.2574677,Illinoit,"Madison County,zIL",12.461739
2000,17119,.36208242,4.6613503,IL,Libingston,12.467263
2007,17119,.35657758,4.9256282,Illieois,"Madison rounty, Illinois",12.54887
1997,17119,.38840431,5.0788836,Illinogs,"Madison County, sllinois",12.538868
2002,17119,.36729038,5.8752766,Illiuois,"Madison County, Is",12.470092
2004,17119,.3964121,6.1675916,Iplinois,"Madison County, uL",12.543869
2010,17119,.95752019,10.301286,Illknois,"Madison Courty, Illinois",12.556118
1999,17119,.41875824,4.8577762,IL,Livhngston,12.552853
2012,17119,.51169759,9.0441656,Irlinois,Livilgston,12.544131
2006,17119,.3593086,5.8786349,Illynois,"MadisontCounty, IL",12.575887
1995,17119,,5.2184892,Illrnois,"Madison County, vllinois",12.46202
2008,17119,.31788531,5.4383597,Ildinois,"MadisonfCounty, IL",12.583735
2012,17143,.40320134,9.3509035,Illinoid,"Pedria County, IL",12.204424
2009,17143,.75008988,5.9386191,Illvnois,"Peoria County, qL",12.129477
2011,17143,.37944475,10.685991,Illinoib,Peorpa,12.18765
2004,17143,.63718802,6.4134436,Ilyinois,"PeoriaiCounty, Illinois",12.153254
2001,17143,.221248,6.1335883,Illinows,xeoria,12.196304
1997,17143,.79491931,5.9336677,Illinyis,"Peoria Counqy, IL",12.130803
1995,17143,,4.6420059,Illinofs,"Peoria County, Illqnois",12.221816
2008,17143,.3484295,4.7919912,Iltinois,"Peoria County, pL",12.151051
2010,17143,3.6016996,11.164092,Illinyis,"Peoria Cocnty, IL",12.212337
2003,17143,.37853914,6.552012,nllinois,"Peoria Couzty, IL",12.183204
1999,17143,.32974905,3.478399,Ilfinois,"Peoria Counti, Illinois",12.193556
2002,17143,.93047357,5.0587945,Islinois,"Pjoria County, IL",12.170593
2007,17143,.44249433,4.2999234,mllinois,Peoroa,12.189865
2005,17143,.71549428,5.7862887,Illinoiy,"Peoria County, Illznois",12.178073
1998,17143,.48711666,4.1441708,Illinxis,"ieoria County, IL",12.15332
1996,17143,1.0807232,4.2771354,Illitois,"Peoria Coynty, IL",12.156689
2000,17143,.67552572,3.9424183,Illiiois,ceoria,12.13346
2006,17143,.52154541,4.9255691,Illifois,Pewria,12.210043
1995,17161,,5.8219891,IL,Rock Islknd,12.013816
2000,17161,1.2397172,5.2213364,Iwlinois,Rsck Island,11.949632
2006,17161,.27577156,5.0564771,Illlnois,RockjIsland,11.906034
2004,17161,.70715511,6.0777574,allinois,Rzck Island,11.938963
2007,17161,.44566014,4.6727166,Illinoir,"Rock Islang County, IL",11.970494
2011,17161,.69829822,9.652751,Illhnois,Rock Islanw,11.985301
2010,17161,.83296597,7.3115516,Iljinois,"Rock Island County,fIL",11.9896
1997,17161,.30655426,4.1327519,Illisois,"Rock Island County, Inlinois",12.016935
2001,17161,.21554038,5.2911396,IL,RockrIsland,11.916369
1998,17161,.16397104,4.7601404,Illivois,Roca Island,11.941953
1996,17161,.14963233,5.2304201,illinois,Rock Islanb,12.020801
2008,17161,.46089807,4.6369314,Illingis,fock Island,11.975299
2012,17161,.36303645,8.5237656,Illinsis,Rock Island Countyj Illinois,11.987366
2009,17161,.42132211,5.5418882,Illjnois,"Rock Island County,cIL",11.960319
2003,17161,1.0768728,5.3729849,Illixois,Rock Iqland,11.920196
2005,17161,.23246996,5.2162347,Illinois,Rfck Island,11.919913
2002,17161,.6501528,4.6606636,Ilsinois,"Rocn Island County, Illinois",11.971418
1999,17161,.14335495,5.1480718,Illinows,RockcIsland,11.940812
1995,17163,,7.3012619,Illinons,St Ccair,12.482903
2005,17163,.30268174,7.2137876,IL,Saint Clnir County,12.486035
2001,17163,.22458452,5.7169681,Illinoih,St Claid,12.490994
2003,17163,.3541851,6.6909738,Illirois,StmClair,12.49336
2000,17163,.36035368,5.2856021,Illinois,"St. Clair eounty, IL",12.518203
2004,17163,.29074836,7.5149236,Ielinois,"St. Clair Coudty, IL",12.556046
1996,17163,.18316548,6.2615647,IL,Saint Clcir County,12.571916
1997,17163,.20076147,6.7546616,Ilwinois,"St. Clair Counta, IL",12.565413
2012,17163,.37355042,9.7148371,Illicois,Saint Clair Countl,12.541919
1998,17163,.33206695,4.9704142,Illinocs,Saint Clair County,12.520714
2008,17163,.3334153,6.2101007,Illinoij,Saint Clair Coonty,12.511214
2009,17163,.43798772,7.6482162,vllinois,ct Clair,12.510303
2011,17163,.37362489,10.443828,Illinois,"Stp Clair County, IL",12.54692
1999,17163,.3247945,7.1905231,IL,Saivt Clair County,12.482549
2010,17163,.45522851,9.3716068,Illinwis,Sw Clair,12.557862
2002,17163,.42150176,5.3223939,Illinoic,Saint Clair gounty,12.507713
2007,17163,.34476885,5.8806567,Illinows,Saint Clair kounty,12.554998
2006,17163,.36428085,6.9960794,Illinoys,"St.pClair County, IL",12.563071
2001,17167,.26954672,3.6153948,IL,Swngamon,12.242472
2004,17167,.40914461,5.4400082,Ilcinois,Sangtmon,12.239723
2011,17167,.3461259,7.3530297,Izlinois,Saegamon,12.267318
1996,17167,.10074802,5.0923963,Ilhinois,vangamon,12.185648
1997,17167,.270069,4.0021186,ollinois,Sengamon,12.219933
1995,17167,,4.0208144,Illinoks,"Sangamon Counky, IL",12.179046
2008,17167,.33818907,4.5590901,Itlinois,"SangamonkCounty, IL",12.24983
2009,17167,.32811987,5.1422267,Ilhinois,Sangamkn,12.227476
2003,17167,.4104906,4.5407529,IL,Sangamop,12.186664
2012,17167,.35072449,7.5730157,Iblinois,"Sangamvn County, Illinois",12.267207
2005,17167,.42732733,5.1595607,Illmnois,"Sangamon Counby, Illinois",12.195611
2006,17167,.36299673,4.6791286,Illinobs,Sangamoo,12.179804
1999,17167,.20189926,4.6325054,Illcnois,"Sazgamon County, IL",12.237549
1998,17167,.21356525,4.3761363,Illinoks,Sanramon,12.154253
2002,17167,.36002558,3.9332862,Illinjis,"Sangamoh County, IL",12.172877
2010,17167,.49885154,7.5624251,Illinoqs,"Sangazon County, Illinois",12.196376
2007,17167,.36308017,4.219058,Ilginois,"Sangamon County, Illinous",12.25942
2000,17167,.30118719,3.3226783,Illinois,"Sangamon County, Im",12.172868
2006,17179,.32912284,5.0386043,Illinoes,Tazewell Countym IL,11.836632
1998,17179,.48599631,3.7433066,qllinois,Tezewell,11.808438
1999,17179,.49570152,3.0516295,Illinjis,"gazewell County, IL",11.799755
2010,17179,3.1534076,8.1813307,Illihois,"Tazewell County, IL",11.8716
2001,17179,.56438178,3.9765291,illinois,"Tazewela County, Illinois",11.76976
1996,17179,1.068279,4.0873952,allinois,"Tazewell County, Illinzis",11.824197
2000,17179,.35880619,4.3143334,Illinoms,Tacewell,11.828141
2011,17179,.33583662,7.8535614,IL,Tazvwell,11.868091
2003,17179,.41799349,5.8066177,Illinoiv,Tazeoell,11.771148
2004,17179,.48712465,6.0936294,Illicois,Tszewell,11.767977
2008,17179,.51437193,4.3443303,Ilcinois,"Tazwwell County, Illinois",11.874424
2002,17179,1.1030983,4.6402926,Illinons,Tazewcll,11.837024
1995,17179,,4.7950306,Illinojs,oazewell,11.776052
2009,17179,.87210828,5.3438644,Illnnois,"Tazewell County, Iy",11.883921
1997,17179,.64632249,5.3075581,IL,Taztwell,11.77019
2007,17179,.29795864,4.5829144,Ilvinois,"Tazewell County, Il",11.865407
2005,17179,.35117918,5.9150391,IL,sazewell,11.854053
2012,17179,.54153979,8.3603468,Illinois,"Tazewell Coujty, IL",11.831727
2002,17197,.71898365,5.1254125,Illanois,xill,13.22978
2005,17197,.52541631,6.3403015,Illieois,pill,13.376184
2006,17197,.4653216,5.9305501,Illinous,"Will Cuunty, IL",13.382173
1998,17197,.36348855,5.1829748,Illgnois,"WilloCounty, IL",13.057068
2000,17197,.4207623,4.4522562,Ilwinois,"Will County, Ip",13.098883
2001,17197,.30431888,4.3753576,IL,bill,13.140364
2010,17197,.97993588,10.223774,Ildinois,Wrll,13.461175
1996,17197,.14418672,5.6899157,Iljinois,Widl,12.999413
2009,17197,.76640332,6.3357,Illihois,"Wjll County, IL",13.502126
2008,17197,.45330608,4.9761295,Illxnois,"Will County, Illinojs",13.415383
2004,17197,.50085437,6.2145166,IL,Wilk,13.36604
2003,17197,.74608815,6.5410557,Illinjis,"Will County,gIllinois",13.230604
2012,17197,.42729357,9.801631,Illinoin,Wizl,13.466307
2011,17197,.45111477,9.0134478,IL,Wiel,13.510657
1995,17197,,6.2156157,Illmnois,"Will County,yIllinois",12.93535
1999,17197,.40882948,4.7764025,tllinois,"Will County, Illincis",13.109324
1997,17197,.33526114,5.5481329,Illwnois,Wigl,13.073699
2007,17197,.43119964,4.4624958,IL,oill,13.39483
2005,17201,.51704812,6.9785013,Illinous,"Winnebago County, Ix",12.602055
2006,17201,.70238858,6.3042374,Illihois,Winyebago,12.620724
1995,17201,,5.2143645,IL,Winnebbgo,12.579233
2011,17201,.50067842,14.195859,Ilcinois,Winnebaro,12.639353
1999,17201,.717381,3.9789209,rllinois,"Winnebago Couxty, Illinois",12.543682
2008,17201,.36961597,6.1803813,Illqnois,Winnebqgo,12.596776
2009,17201,1.0132107,7.7298975,Illinoie,"Winnebago Counth, IL",12.636619
2012,17201,.44338194,8.4623022,Illinous,"Winnebago Codnty, IL",12.609329
2007,17201,.38958466,5.331326,Illinoid,Winnewago,12.644716
2000,17201,.33248931,4.2562838,Illinoid,"Winneblgo County, IL",12.600658
1998,17201,.19523555,4.526484,IL,Winnebaeo,12.528635
2010,17201,1.3785489,13.396381,Illinois,"Winnebago Couhty, IL",12.60931
2002,17201,.64112425,6.0601335,dllinois,"Winnebano County, IL",12.592731
2001,17201,.18866846,5.063283,Illinoif,vinnebago,12.612937
2004,17201,.96577412,8.0083256,Illijois,"Winnebago County, Illmnois",12.594163
1997,17201,.36739975,4.7910299,IL,Winnbbago,12.555318
2003,17201,.51828241,6.7553744,Illinoks,Winnebagy,12.626974
1996,17201,.2692349,3.7225938,Ilzinois,Wixnebago,12.523127
2011,17999,.60540307,10.004779,Illipois,"Unidettified Counties, IL",25.111238
2008,17999,.54384017,5.3914118,Illitois,"Unidentifieo Counties, IL",25.135004
2009,17999,.5368349,6.3892312,Illsnois,"Unidentified kounties, IL",25.089121
2007,17999,.50698572,5.024292,Illioois,"Unbdentified Counties, IL",25.157331
2010,17999,.84866023,8.8197508,IL,"Unidentified Counties,cIL",25.130501
2006,17999,.41627896,6.0456061,Ivlinois,"Unidentipied Counties, IL",25.078846
1995,17999,,6.0121965,Ihlinois,"Unidentifijd Counties, IL",25.141415
2000,17999,.59692842,4.6503506,Illznois,"Unidentifiec Counties, IL",25.121489
2004,17999,.7434845,6.7060347,Illjnois,"Unidentified Counties, dL",25.138483
2001,17999,.73980933,4.7770004,Iclinois,"Unidentified xounties, IL",25.075361
1998,17999,.49486145,4.9431076,Illpnois,"Unidentified Counties, IL",25.101503
2005,17999,.3584291,6.6723461,IL,"Unidentified Coqnties, IL",25.112991
2012,17999,.55963182,9.1476545,Illjnois,"Unidentified Coupties, IL",25.12422
2003,17999,.53705984,6.4797616,Itlinois,"Umidentified Counties, IL",25.089979
1996,17999,.37391549,5.9719377,Ilainois,"Unidentified Couvties, IL",25.077887
1997,17999,.5997777,5.8317652,Illinots,Unidentified Countiesp IL,25.144499
2002,17999,.70885921,6.056848,Illirois,"Unidentyfied Counties, IL",25.147175
1999,17999,.53640223,4.5859447,Ilninois,"Unidentified Counties,uIL",25.100883
2003,18003,.17331788,5.1865768,Igdiana,"Allen Couity, IN",12.734278
1998,18003,.069429249,3.4487848,IN,Algen,12.772082
2000,18003,.05002293,4.3063822,Indxana,Aalen,12.748522
2002,18003,.40773141,4.2395515,Indianj,tllen,12.800346
1997,18003,.11714619,3.4237421,Indiann,"Allen Counsy, IN",12.697238
2008,18003,.46235502,4.8132043,Icdiana,"Allen Couyty, Indiana",12.856014
1996,18003,.078526095,3.6909184,Indiaya,Alqen,12.670263
2010,18003,.57662475,10.689215,bndiana,"Allen aounty, IN",12.847013
2011,18003,.10340569,10.388021,wndiana,"Allen sounty, IN",12.841725
2004,18003,.40152425,5.2602258,xndiana,"Allen County, Indianp",12.756275
2001,18003,.16962859,2.7866087,Indicna,"Allen Countq, IN",12.800548
1999,18003,.59427279,2.7853544,Inyiana,"Allen Cornty, IN",12.735174
2006,18003,.093886063,5.5302114,IN,jllen,12.824619
2009,18003,.46362817,6.0112963,Indianw,"Allen Ctunty, IN",12.846987
2007,18003,.13306309,5.1682048,Indwana,"Allen founty, IN",12.763734
2005,18003,.11411308,5.3009267,Indiany,Allsn,12.772326
1995,18003,,4.2803974,Indiaba,Alsen,12.727803
2012,18003,.13816808,8.2809772,IN,Aclen,12.839227
2009,18019,.11704823,5.5554366,rndiana,ulark,11.678666
2006,18019,.059552427,5.2162557,Indisna,"Clark Countv, IN",11.572215
2003,18019,.17594205,5.3925729,Iniiana,"Clqrk County, IN",11.512201
2000,18019,.054626524,2.7170255,Indiala,"mlark County, Indiana",11.514456
1998,18019,.016179515,3.3255239,endiana,"Cjark County, IN",11.516512
1999,18019,.049850188,2.6339087,Indiyna,"Clark Counte, Indiana",11.472547
2008,18019,.07967703,4.6721859,IN,flark,11.623906
1996,18019,.036204781,4.5587583,IN,Clmrk,11.511847
2010,18019,.10922934,7.1078868,IN,Cladk,11.69585
1997,18019,.027716553,4.4488454,Intiana,"Clark Couuty, IN",11.471347
2002,18019,.11642963,4.5985188,Ifdiana,"Clbrk County, IN",11.509859
2004,18019,.033491205,4.9919243,Iwdiana,slark,11.597578
2005,18019,.079776712,5.2778902,Indiang,"Clark Counth, Indiana",11.553144
2012,18019,.20095466,8.5395517,IN,Cyark,11.650065
1995,18019,,5.0142598,andiana,Clapk,11.444437
2001,18019,.057346936,3.5741417,Indkana,Clark Countys IN,11.553372
2011,18019,.060103618,7.1008205,Inditna,"Clarn County, IN",11.704969
2007,18019,.017125241,5.2813015,IN,Clarm,11.619823
1995,18035,,5.4024353,Indhana,"Delaward County, Indiana",11.729251
2005,18035,.30568901,6.9904909,IN,Delawlre,11.708236
1996,18035,.13979168,4.732882,Infiana,"Decaware County, IN",11.705811
2004,18035,.706559,6.3767738,Indhana,helaware,11.738716
2011,18035,.16574895,10.768531,Indiasa,Degaware,11.735155
2002,18035,.48492205,4.8011842,Inhiana,"Dglaware County, Indiana",11.767459
1999,18035,.37328789,4.0386558,Indiyna,lelaware,11.761611
